_id,title,address,area,avg_price,build_in,house_info,house_type,price,specials,towards
684aba46c11929bdd1fd3066,小高层！精装两房，中山北路站，五月花，金融街广场，直达人民广,静安西藏北路共和新路888弄,87㎡,49081元/㎡,2000年建造,2室1厅1卫,中层(共20层),427万,南满五年近地铁户型方正,南
684aba47c11929bdd1fd3067,静安内环~协和公寓~带产权车位~满五税少~D铁口~看房方便！,静安新客站中山北路814弄,116.19㎡,68853元/㎡,2005年建造,3室2厅2卫,中层(共24层),800万,南北满五年近地铁,南北
684aba47c11929bdd1fd3068,新上好房！送个房间储藏室，得房率90朝上，谈价空间大，随时看,静安大宁广延路1188弄,87.59㎡,100240元/㎡,2013年建造,3室2厅1卫,低层(共33层),878万,南满五年近地铁,南
684aba47c11929bdd1fd3069,附赠不算产证面积的储物间 静安府东区 人车分流,静安市北工业园平陆路999弄,117.61㎡,108835元/㎡,2018年建造,3室2厅2卫,低层(共26层),1280万,南北满五年近地铁车位充足,南北
684aba47c11929bdd1fd306a,临地铁 医疗配套成熟 商品房 商圈成熟 南北通透,静安大宁粤秀路318弄,67.81㎡,58989元/㎡,1998年建造,2室1厅1卫,低层(共6层),400万,南北满五年近地铁,南北
684aba47c11929bdd1fd306b,中间楼层，南北全明，户型方正，满五年产权清晰，诚心卖，有钥匙,"静安延长路延长中路330,340,350,360,390,420,460,480,520号,延长中路370弄,延长中路500弄",50.52㎡,67301元/㎡,1987年建造,2室1厅1卫,中层(共6层),340万,南北满五年近地铁采光较好,南北
684aba47c11929bdd1fd306c,和诚公寓 交通便利 商品住宅 南北通透 精装修 医疗配套成熟,"静安闸北公园陈家宅路49弄,俞泾港路54号,西藏北路1388弄",92㎡,59240元/㎡,2000年建造,2室2厅1卫,中层(共6层),545万,南北近地铁,南北
684aba47c11929bdd1fd306d,非你莫属，非诚勿扰，非常中意，点进来，快点，就差你了,静安曹家渡延平路340弄,92.08㎡,81234元/㎡,1995年建造,3室1厅1卫,高层(共24层),748万,南北满五年近地铁,南北
684aba47c11929bdd1fd306e,新出！！上海滩大宁城乀南北通户型3房，豪华装修，诚意售。,静安大宁中山北路899弄,93.73㎡,95808元/㎡,2012年建造,3室2厅1卫,低层(共22层),898万,南满五年近地铁,南
684aba47c11929bdd1fd306f,商品房 一梯两户 04年房龄 南北版式房型 中间楼层 诚售,静安彭浦三泉路999弄,84.64㎡,43124元/㎡,2004年建造,2室2厅1卫,中层(共6层),365万,南满五年近地铁,南
684aba47c11929bdd1fd3070,和源名城 双南两房 东边套 采光好 视野开阔 景观房 户型好,静安彭浦江杨南路466弄1-33号,80.82㎡,53205元/㎡,2014年建造,2室1厅1卫,高层(共35层),430万,南满五年,南
684aba47c11929bdd1fd3071,锦灏佳园，精装电梯大两房，地铁一号线，闸北公园，业主诚心出售,静安闸北公园延长路152弄,98.98㎡,84866元/㎡,2002年建造,2室2厅1卫,高层(共18层),840万,南北满五年近地铁户型方正,南北
684aba47c11929bdd1fd3072,双车位！大宁明星小区 自管物业 刷卡进公园 商圈配套顶呱呱,静安大宁大宁路667弄,42.03㎡,88033元/㎡,2006年建造,1室1厅1卫,高层(共12层),370万,南北满五年近地铁,南北
684aba48c11929bdd1fd3073,南京西路高品质公寓丨通燃气朝南带阳台！精装修可拎包入住！,静安南京西路新闸路831号,87㎡,47127元/㎡,2015年建造,3室2厅2卫,高层(共35层),410万,南北满五年近地铁户型方正,南北
