_id,title,address,area,avg_price,build_in,house_info,house_type,price,specials,towards
684a72adc11929bdd1fcf178,九亭绿庭尚城 22年批次高楼层双卫生间 中心位置 来电可谈!,松江九亭涞寅路658弄,92.54㎡,33500元/㎡,2021年建造,2室2厅2卫,高层(共14层),310万,南北近地铁次新房采光较好,南北
684a72adc11929bdd1fcf179,精装自住 笋盘新出 户型正气 接受置换 税费各付 急速,松江九亭伴亭路888弄1-32号,88.25㎡,35128元/㎡,2012年建造,3室2厅1卫,低层(共14层),310万,南北热门小区近地铁新上小区,南北
684a72adc11929bdd1fcf17a,新挂牌！房东诚意!随时看房！配套成熟!近地铁！,松江泗泾城置路257弄1-18号,74.3㎡,20727元/㎡,2014年建造,2室1厅1卫,高层(共18层),154万,南满五年近地铁多人关注,南
684a72adc11929bdd1fcf17b,南北通透，满五税少，景观位置，中间楼层，采光视野好,松江九亭涞亭北路99弄,84.32㎡,42458元/㎡,2009年建造,2室2厅1卫,共5层,358万,热门小区南北通透,南北
684a72adc11929bdd1fcf17c,地铁口精装三房 位置 八月出国紧急处理 超大空间满五,松江松江大学城广富林路1599弄,136.48㎡,38761元/㎡,2009年建造,3室2厅2卫,中层(共14层),529万,南北满五年近地铁户型方正,南北
684a72adc11929bdd1fcf17d,小青实勘 次顶楼 带产权产车 三加一飞机户型能改四房 拎包住,松江松江大学城广富林路1599弄,124.28㎡,52945元/㎡,2009年建造,4室2厅2卫,高层(共18层),658万,南满五年近地铁,南
684a72aec11929bdd1fcf17e,楼层好 临地铁 有电梯 精装好房 交通便捷 小区新 明厨明卫,松江洞泾王家厍路55弄,82.85㎡,23899元/㎡,2015年建造,3室2厅1卫,中层(共28层),198万,东满五年,东
684a72aec11929bdd1fcf17f,我司专卖 前排别墅 看房方便 近上外松外 看中价格可谈 急！,松江松江大学城广富林路1518弄,90.46㎡,46209元/㎡,2010年建造,3室2厅1卫,中层(共11层),418万,南满五年近地铁采光较好,南
684a72aec11929bdd1fcf180,工程大 门口，距泗泾站1000 ，次新小区，可以拎包入住,松江泗泾道悦路55弄,81.23㎡,20313元/㎡,2019年建造,3室1厅1卫,中层(共18层),165万,南北满五年采光较好多人关注,南北
684a72aec11929bdd1fcf181,九亭 商品住宅 大两房 电梯房 商圈成熟 朝南 临地铁,松江九亭沪亭路240弄,87.26㎡,39308元/㎡,2005年建造,2室2厅1卫,低层(共12层),343万,南满五年近地铁,南
684a72aec11929bdd1fcf182,6月11号新上精装三房 近地铁 步行距离300 家具全送,松江泗泾古楼公路1858弄,93.89㎡,22900元/㎡,2006年建造,3室2厅1卫,中层(共6层),215万,经纪人力荐南北满五年近地铁,南北
684a72b0c11929bdd1fcf183,新上！巨巨巨诚意!心脏位置 容积率低 可改南北通透户型,松江松江大学城梅家浜路1508弄,113.88㎡,44784元/㎡,2006年建造,3室1厅1卫,低层(共18层),510万,南满五年近地铁,南
684a72b0c11929bdd1fcf184,新城地铁口，新装修复式房 好地段，好价格，诚意出售！！,松江松江新城谷阳北路1066弄,102㎡,39020元/㎡,2009年建造,5室2厅3卫,共5层,398万,南满五年近地铁,南
684a72b0c11929bdd1fcf185,装修好 商品住宅 近医院 南北通透 双卫生间 商业配套成熟,松江泗泾泗祥路518弄,148.93㎡,28739元/㎡,2014年建造,4室2厅2卫,低层(共18层),428万,南唯一住房近地铁采光较好,南
684a72b0c11929bdd1fcf186,近地铁600，户型方正，精装修全送，拎包入住，景观楼层，3房,"松江泗泾泗凤公路508弄,泗通路198弄,泗宝路298弄",84.07㎡,41276元/㎡,2016年建造,3室2厅1卫,低层(共11层),347万,南北满五年近地铁,南北
684a72b0c11929bdd1fcf187,合景天悦 小白实勘~上外松外 洋房来袭 印象城旁四房带车位！,松江松江大学城龙马路433弄,121.3㎡,53174元/㎡,2019年建造,3室2厅2卫,中层(共6层),645万,南北满五年近地铁,南北
684a72b0c11929bdd1fcf188,房子朝南采光好户型方正得房,松江泗泾泗祥路518弄,110.7㎡,36857元/㎡,2014年建造,3室2厅2卫,高层(共17层),408万,南满五年近地铁,南
684a72b0c11929bdd1fcf189,精装可拎包入住 商圈成熟 交通便捷 电梯房 房龄新 大两房,"松江泗泾泗凤公路508弄,泗通路198弄,泗宝路298弄",81.9㎡,29182元/㎡,2016年建造,2室2厅1卫,中层(共18层),239万,南北满五年近地铁户型方正,南北
684a72b1c11929bdd1fcf18a,急）来电能砍20万，购房补贴20万，产证清晰，精装修送车位！,松江车墩银圩路365弄,54.33㎡,15951元/㎡,2022年建造,2室1厅1卫,高层(共17层),86.7万,南满二年次新房,南
684a72b1c11929bdd1fcf18b,网红楼盘 楼龄新 带电梯 近地铁 精装双南边套 南北通透,松江泗泾泗凤公路1500弄,72.82㎡,19089元/㎡,2015年建造,2室1厅1卫,低层(共13层),139万,经纪人力荐南北满五年近地铁,南北
684a72b1c11929bdd1fcf18c,万科品质大三房带边套大花园，一梯一户，小区中间位置，看房方便,松江松江新城辰塔路2155弄,107.59㎡,55675元/㎡,2016年建造,3室2厅2卫,低层(共8层),599万,南满二年车位充足,南
684a72b1c11929bdd1fcf18d,地铁商圈一梯队学习高得房率三房这房子绝了,松江松江大学城广富林路1518弄,91.73㎡,39028元/㎡,2010年建造,3室2厅1卫,中层(共11层),358万,南北满五年近地铁,南北
684a72b1c11929bdd1fcf18e,中心楼层丨满五 丨商圈核心位置丨大横厅采光好丨看房有钥匙,松江九亭涞寅路658弄,103.45㎡,33350元/㎡,2009年建造,2室1厅2卫,中层(共27层),345万,南满五年近地铁,南
684a72b1c11929bdd1fcf18f,只此一套，一口价，诚意出售，空间利用率高，南北通透,松江松江大学城广富林路1599弄,138.65㎡,42914元/㎡,2008年建造,3室2厅2卫,低层(共14层),595万,南北满五年近地铁,南北
684a72b1c11929bdd1fcf190,中式风格外立面，园林式小区环境，保姆式物业，明星楼盘看中可谈,松江泗泾恒泽路58弄,97.91㎡,38812元/㎡,2020年建造,3室2厅2卫,低层(共11层),380万,南满五年近地铁车位充足,南
684a72b1c11929bdd1fcf191,这装修怎能让人不心动，两房两卫，楼层居中,松江九亭涞寅路658弄,103.45㎡,33350元/㎡,2008年建造,2室1厅2卫,中层(共22层),345万,南北满五年近地铁,南北
684a72b1c11929bdd1fcf192,松江大学城 临地铁 带电梯 次新小区 超低密度 满五,松江松江大学城龙马路433弄,99.83㎡,56096元/㎡,2020年建造,3室2厅2卫,低层(共13层),560万,南北满五年近地铁次新房,南北
